project,bug_id,class_fqn,method_name
Mockito,12,org.mockito.internal.util.reflection.GenericMasterTest,shouldDealWithNestedGenerics
Mockito,12,org.mockitousage.annotation.CaptorAnnotationBasicTest,shouldCaptureGenericList
Mockito,12,org.mockitousage.annotation.CaptorAnnotationBasicTest,shouldUseAnnotatedCaptor
Mockito,12,org.mockitousage.annotation.CaptorAnnotationBasicTest,shouldUseCaptorInOrdinaryWay
Mockito,12,org.mockitousage.annotation.CaptorAnnotationBasicTest,shouldUseGenericlessAnnotatedCaptor
Mockito,12,org.mockitousage.annotation.CaptorAnnotationTest,shouldLookForAnnotatedCaptorsInSuperClasses
Mockito,12,org.mockitousage.annotation.CaptorAnnotationTest,shouldScreamWhenInitializingCaptorsForNullClass
Mockito,12,org.mockitousage.annotation.CaptorAnnotationTest,shouldScreamWhenMoreThanOneMockitoAnnotaton
Mockito,12,org.mockitousage.annotation.CaptorAnnotationTest,shouldScreamWhenWrongTypeForCaptor
Mockito,12,org.mockitousage.annotation.CaptorAnnotationTest,testNormalUsage
Mockito,13,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWhenOtherMockCallIsInTheSameLine
Mockito,14,org.mockitousage.bugs.VerifyingWithAnExtraCallToADifferentMockTest,shouldAllowVerifyingWhenOtherMockCallIsInTheSameLine
Mockito,15,org.mockitousage.bugs.InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest,shouldInjectUsingPropertySetterIfAvailable
Mockito,16,org.mockitousage.bugs.StubbingMocksThatAreConfiguredToReturnMocksTest,shouldAllowStubbingMocksConfiguredWithRETURNS_MOCKS
Mockito,17,org.mockitousage.basicapi.MocksSerializationTest,shouldBeSerializeAndHaveExtraInterfaces
Mockito,18,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest,should_return_empty_iterable
Mockito,19,org.mockitousage.annotation.MockInjectionUsingSetterOrPropertyTest,shouldInsertFieldWithCorrectNameWhenMultipleTypesAvailable
Mockito,20,org.mockitousage.annotation.SpyAnnotationTest,should_report_when_constructor_is_explosive
Mockito,20,org.mockitousage.annotation.SpyAnnotationTest,should_spy_inner_class
Mockito,20,org.mockitousage.constructor.CreatingMocksWithConstructorTest,can_create_mock_with_constructor
Mockito,20,org.mockitousage.constructor.CreatingMocksWithConstructorTest,can_mock_abstract_classes
Mockito,20,org.mockitousage.constructor.CreatingMocksWithConstructorTest,can_mock_inner_classes
Mockito,20,org.mockitousage.constructor.CreatingMocksWithConstructorTest,can_spy_abstract_classes
Mockito,20,org.mockitousage.constructor.CreatingMocksWithConstructorTest,exception_message_when_constructor_not_found
Mockito,20,org.mockitousage.constructor.CreatingMocksWithConstructorTest,mocking_inner_classes_with_wrong_outer_instance
Mockito,21,org.mockito.internal.creation.instance.ConstructorInstantiatorTest,creates_instances_of_inner_classes
Mockito,22,org.mockito.internal.matchers.EqualityTest,shouldKnowIfObjectsAreEqual
Mockito,23,org.mockitousage.stubbing.DeepStubsSerializableTest,should_serialize_and_deserialize_mock_created_by_deep_stubs
Mockito,24,org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValuesTest,should_return_zero_if_mock_is_compared_to_itself
Mockito,24,org.mockitousage.bugs.ShouldMocksCompareToBeConsistentWithEqualsTest,should_compare_to_be_consistent_with_equals_when_comparing_the_same_reference
Mockito,25,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,can_create_mock_from_multiple_type_variable_bounds_when_method_return_type_is_referencing_a_typevar_on_class
Mockito,25,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_parameterizedtype_that_is_referencing_a_typevar_on_class
Mockito,25,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_typevar_that_is_referencing_a_typevar_on_class
Mockito,25,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,can_create_mock_from_return_types_declared_with_a_bounded_wildcard
Mockito,25,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,generic_deep_mock_frenzy__look_at_these_chained_calls
Mockito,25,org.mockito.internal.stubbing.defaultanswers.ReturnsGenericDeepStubsTest,will_return_default_value_on_non_mockable_nested_generic
Mockito,27,org.mockitousage.bugs.ListenersLostOnResetMockTest,listener
Mockito,28,org.mockitousage.bugs.InjectionByTypeShouldFirstLookForExactTypeThenAncestorTest,mock_should_be_injected_once_and_in_the_best_matching_type
Mockito,29,org.mockitousage.bugs.NPEWithCertainMatchersTest,shouldNotThrowNPEWhenNullPassedToSame
Mockito,30,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest,shouldPrintTheParametersOnSmartNullPointerExceptionMessage
Mockito,31,org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNullsTest,shouldPrintTheParametersWhenCallingAMethodWithArgs
Mockito,32,org.mockitousage.bugs.SpyShouldHaveNiceNameTest,shouldPrintNiceName
Mockito,33,org.mockitousage.bugs.InheritedGenericsPolimorphicCallTest,shouldStubbingWork
Mockito,33,org.mockitousage.bugs.InheritedGenericsPolimorphicCallTest,shouldVerificationWorks
Mockito,34,org.mockito.internal.invocation.InvocationMatcherTest,shouldMatchCaptureArgumentsWhenArgsCountDoesNOTMatch
Mockito,34,org.mockitousage.basicapi.UsingVarargsTest,shouldMatchEasilyEmptyVararg
Mockito,35,org.mockitousage.bugs.NPEWithCertainMatchersTest,shouldNotThrowNPEWhenIntPassed
Mockito,35,org.mockitousage.bugs.NPEWithCertainMatchersTest,shouldNotThrowNPEWhenIntegerPassed
Mockito,35,org.mockitousage.bugs.NPEWithCertainMatchersTest,shouldNotThrowNPEWhenIntegerPassedToEq
Mockito,35,org.mockitousage.bugs.NPEWithCertainMatchersTest,shouldNotThrowNPEWhenIntegerPassedToSame
Mockito,36,org.mockito.internal.invocation.InvocationTest,shouldScreamWhenCallingRealMethodOnInterface
Mockito,36,org.mockitousage.spies.SpyingOnInterfacesTest,shouldFailInRuntimeWhenCallingRealMethodOnInterface
Mockito,37,org.mockito.internal.stubbing.answers.AnswersValidatorTest,shouldFailWhenCallingRealMethodOnIterface
Mockito,37,org.mockitousage.spies.SpyingOnInterfacesTest,shouldFailFastWhenCallingRealMethodOnInterface
Mockito,38,org.mockito.internal.verification.argumentmatching.ArgumentMatchingToolTest,shouldWorkFineWhenGivenArgIsNull
Mockito,38,org.mockitousage.bugs.ActualInvocationHasNullArgumentNPEBugTest,shouldAllowPassingNullArgument
Time,1,org.joda.time.TestPartial_Constructors,testConstructorEx7_TypeArray_intArray
Time,2,org.joda.time.TestPartial_Basics,testWith_baseAndArgHaveNoRange
Time,3,org.joda.time.TestMutableDateTime_Adds,testAddDays_int_dstOverlapWinter_addZero
Time,3,org.joda.time.TestMutableDateTime_Adds,testAddMonths_int_dstOverlapWinter_addZero
Time,3,org.joda.time.TestMutableDateTime_Adds,testAddWeeks_int_dstOverlapWinter_addZero
Time,3,org.joda.time.TestMutableDateTime_Adds,testAddYears_int_dstOverlapWinter_addZero
Time,3,org.joda.time.TestMutableDateTime_Adds,testAdd_DurationFieldType_int_dstOverlapWinter_addZero
Time,4,org.joda.time.TestPartial_Basics,testWith3
Time,5,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months1
Time,5,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_months2
Time,5,org.joda.time.TestPeriod_Basics,testNormalizedStandard_periodType_monthsWeeks
Time,6,org.joda.time.chrono.TestGJDate,test_cutoverPreZero
Time,6,org.joda.time.chrono.TestGJDate,test_plusWeekyears_positiveToNegative_crossCutover
Time,6,org.joda.time.chrono.TestGJDate,test_plusWeekyears_positiveToZero_crossCutover
Time,6,org.joda.time.chrono.TestGJDate,test_plusYears_positiveToNegative_crossCutover
Time,6,org.joda.time.chrono.TestGJDate,test_plusYears_positiveToZero_crossCutover
Time,7,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthDay_feb29_newYork_startOfYear
Time,7,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthDay_feb29_tokyo_endOfYear
Time,8,org.joda.time.TestDateTimeZone,testForOffsetHoursMinutes_int_int
Time,9,org.joda.time.TestDateTimeZone,testForOffsetHoursMinutes_int_int
Time,10,org.joda.time.TestDays,testFactory_daysBetween_RPartial_MonthDay
Time,10,org.joda.time.TestMonths,testFactory_monthsBetween_RPartial_MonthDay
Time,12,org.joda.time.TestLocalDateTime_Constructors,testFactory_fromCalendarFields_beforeYearZero1
Time,12,org.joda.time.TestLocalDateTime_Constructors,testFactory_fromCalendarFields_beforeYearZero3
Time,12,org.joda.time.TestLocalDateTime_Constructors,testFactory_fromDateFields_beforeYearZero1
Time,12,org.joda.time.TestLocalDateTime_Constructors,testFactory_fromDateFields_beforeYearZero3
Time,12,org.joda.time.TestLocalDate_Constructors,testFactory_fromCalendarFields_beforeYearZero1
Time,12,org.joda.time.TestLocalDate_Constructors,testFactory_fromCalendarFields_beforeYearZero3
Time,12,org.joda.time.TestLocalDate_Constructors,testFactory_fromDateFields_beforeYearZero1
Time,12,org.joda.time.TestLocalDate_Constructors,testFactory_fromDateFields_beforeYearZero3
Time,13,org.joda.time.format.TestISOPeriodFormat,testFormatStandard_negative
Time,14,org.joda.time.TestMonthDay_Basics,testMinusDays_int_negativeFromLeap
Time,14,org.joda.time.TestMonthDay_Basics,testMinusMonths_int_endOfMonthAdjust
Time,14,org.joda.time.TestMonthDay_Basics,testMinusMonths_int_fromLeap
Time,14,org.joda.time.TestMonthDay_Basics,testMinusMonths_int_negativeFromLeap
Time,14,org.joda.time.TestMonthDay_Basics,testPlusDays_int_fromLeap
Time,14,org.joda.time.TestMonthDay_Basics,testPlusMonths_int_fromLeap
Time,14,org.joda.time.TestMonthDay_Basics,testPlusMonths_int_negativeEndOfMonthAdjust
Time,14,org.joda.time.TestMonthDay_Basics,testPlusMonths_int_negativeFromLeap
Time,15,org.joda.time.field.TestFieldUtils,testSafeMultiplyLongInt
Time,16,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthDay_feb29
Time,16,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthDay_withDefaultYear_feb29
Time,16,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthOnly
Time,16,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthOnly_baseEndYear
Time,16,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthOnly_baseStartYear
Time,16,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthOnly_parseEndYear
Time,16,org.joda.time.format.TestDateTimeFormatter,testParseInto_monthOnly_parseStartYear
Time,17,org.joda.time.TestDateTimeZoneCutover,testBug3476684_adjustOffset
Time,18,org.joda.time.chrono.TestGJChronology,testLeapYearRulesConstruction
Time,19,org.joda.time.TestDateTimeZoneCutover,testDateTimeCreation_london
Time,20,org.joda.time.format.TestDateTimeFormatterBuilder,test_printParseZoneDawsonCreek
Time,22,org.joda.time.TestDuration_Basics,testToPeriod_fixedZone
Time,22,org.joda.time.TestPeriod_Constructors,testConstructor_long_fixedZone
Time,23,org.joda.time.TestDateTimeZone,testForID_String_old
Time,24,org.joda.time.format.TestDateTimeFormatter,testParseLocalDate_weekyear_month_week_2010
Time,24,org.joda.time.format.TestDateTimeFormatter,testParseLocalDate_weekyear_month_week_2011
Time,24,org.joda.time.format.TestDateTimeFormatter,testParseLocalDate_weekyear_month_week_2012
Time,24,org.joda.time.format.TestDateTimeFormatter,testParseLocalDate_year_month_week_2010
Time,24,org.joda.time.format.TestDateTimeFormatter,testParseLocalDate_year_month_week_2011
Time,24,org.joda.time.format.TestDateTimeFormatter,testParseLocalDate_year_month_week_2012
Time,24,org.joda.time.format.TestDateTimeFormatter,testParseLocalDate_year_month_week_2016
Time,25,org.joda.time.TestDateTimeZoneCutover,test_DateTime_constructor_Moscow_Autumn
Time,25,org.joda.time.TestDateTimeZoneCutover,test_getOffsetFromLocal_Moscow_Autumn
Time,25,org.joda.time.TestDateTimeZoneCutover,test_getOffsetFromLocal_Moscow_Autumn_overlap_mins
Time,26,org.joda.time.TestDateTimeZoneCutover,testBug2182444_ausNSW
Time,26,org.joda.time.TestDateTimeZoneCutover,testBug2182444_usCentral
Time,26,org.joda.time.TestDateTimeZoneCutover,testWithHourOfDayInDstChange
Time,26,org.joda.time.TestDateTimeZoneCutover,testWithMillisOfSecondInDstChange_NewYork_winter
Time,26,org.joda.time.TestDateTimeZoneCutover,testWithMillisOfSecondInDstChange_Paris_summer
Time,26,org.joda.time.TestDateTimeZoneCutover,testWithMinuteOfHourInDstChange
Time,26,org.joda.time.TestDateTimeZoneCutover,testWithMinuteOfHourInDstChange_mockZone
Time,26,org.joda.time.TestDateTimeZoneCutover,testWithSecondOfMinuteInDstChange
Time,27,org.joda.time.format.TestPeriodFormatterBuilder,testBug2495455
